ts_utc,epoch,road_surface_temp,ambient_temp,dew_point_temp,rel_humidity_at_road_temp,water_film_height,water_film_surface,snow_height,ice_percentage,friction,road_condition,device_status,measurement_status,bt_signal_strength,bt_link_quality,lat,lon,speed_ms,altitude_geoid_m,hacc_m,gps_segment,bracket_s,gps_gap,marwis_session,saturated
2026-07-02T13:32:22.934+00:00,1782999142.934,30.370073318481445,25.711185455322266,19.218652725219727,50.948997497558594,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:23.935+00:00,1782999143.935,30.62555885314941,25.711185455322266,19.22686767578125,51.41178512573242,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.997,0,131951Z,0
2026-07-02T13:32:24.974+00:00,1782999144.974,30.412660598754883,25.711185455322266,19.22686767578125,50.66568374633789,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.002,0,131951Z,0
2026-07-02T13:32:25.994+00:00,1782999145.994,30.51910972595215,25.70718765258789,19.235078811645508,51.312782287597656,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:27.020+00:00,1782999147.02,30.51910972595215,25.70718765258789,19.235078811645508,51.00111770629883,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:28.049+00:00,1782999148.049,30.26362419128418,25.70718765258789,19.235078811645508,51.75274658203125,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:28.979+00:00,1782999148.979,30.306211471557617,25.70718765258789,19.225017547607425,51.59427261352539,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:30.023+00:00,1782999150.023,30.26362419128418,25.70318984985352,19.235078811645508,51.75274658203125,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:31.056+00:00,1782999151.056,30.20050048828125,25.70318984985352,19.2432861328125,51.9669075012207,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:32.082+00:00,1782999152.082,30.51910972595215,25.70318984985352,19.2432861328125,51.02717208862305,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.005,0,131951Z,0
2026-07-02T13:32:33.108+00:00,1782999153.108,30.561662673950195,25.70318984985352,19.2432861328125,50.90312194824219,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.998,0,131951Z,0
2026-07-02T13:32:34.024+00:00,1782999154.024,30.28493309020996,25.70318984985352,19.2432861328125,51.71598815917969,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.002,0,131951Z,0
2026-07-02T13:32:35.053+00:00,1782999155.053,30.73197364807129,25.70318984985352,19.23322486877441,50.37845993041992,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.998,0,131951Z,0
2026-07-02T13:32:36.189+00:00,1782999156.189,30.306211471557617,25.70318984985352,19.2432861328125,51.65296936035156,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:37.104+00:00,1782999157.104,30.62630271911621,25.69919204711914,19.2432861328125,50.71533203125,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:38.146+00:00,1782999158.146,30.306211471557617,25.69919204711914,19.25149154663086,51.67935180664063,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:39.177+00:00,1782999159.177,30.412660598754883,25.69519424438477,19.24142837524414,51.33306121826172,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:40.092+00:00,1782999160.092,30.497800827026367,25.69919204711914,19.257640838623047,51.13508224487305,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:41.136+00:00,1782999161.136,30.562406539916992,25.69919204711914,19.257640838623047,50.94644927978516,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:42.165+00:00,1782999162.165,30.28493309020996,25.70318984985352,19.265840530395508,51.78861999511719,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:43.194+00:00,1782999163.194,30.433937072753903,25.70718765258789,19.265840530395508,51.348514556884766,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:44.223+00:00,1782999164.223,30.561662673950195,25.71517944335937,19.27403450012207,51.000606536865234,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,80.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:45.248+00:00,1782999165.248,30.51910972595215,25.72317123413086,19.27403450012207,51.12489318847656,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,80.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.998,0,131951Z,0
2026-07-02T13:32:46.176+00:00,1782999166.176,30.28493309020996,25.72317123413086,19.2822265625,51.8414421081543,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,80.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:47.217+00:00,1782999167.217,30.62555885314941,25.731164932250977,19.2822265625,50.840518951416016,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,80.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:48.140+00:00,1782999168.14,30.561662673950195,25.73915672302246,19.29228782653809,51.05855941772461,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,80.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:49.297+00:00,1782999169.297,30.561662673950195,25.751140594482425,19.29228782653809,51.05855941772461,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:50.213+00:00,1782999170.213,30.5609188079834,25.75912857055664,19.30047416687012,51.08674621582031,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:51.254+00:00,1782999171.254,30.2841911315918,25.767120361328125,19.30047416687012,51.90254211425781,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:52.281+00:00,1782999172.281,30.773815155029297,25.77510643005371,19.2904109954834,50.43737411499024,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:53.310+00:00,1782999173.31,30.646089553833008,25.783092498779297,19.30866050720215,50.86446762084961,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:54.332+00:00,1782999174.332,30.19976234436035,25.787084579467773,19.30866050720215,52.1809196472168,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:32:55.256+00:00,1782999175.256,30.41191673278809,25.79107666015625,19.30047416687012,51.52419662475586,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:56.286+00:00,1782999176.286,30.2203311920166,25.80306053161621,19.30047416687012,52.09288024902344,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:57.313+00:00,1782999177.313,29.837121963500977,25.807052612304688,19.30047416687012,53.25173568725586,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:32:58.343+00:00,1782999178.343,30.15646743774414,25.811044692993164,19.302345275878903,52.29010009765625,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815492,20.490616,0.0,114.88,3.83,1.0,0.999,0,131951Z,0
2026-07-02T13:32:59.374+00:00,1782999179.374,30.15646743774414,25.807052612304688,19.294153213500977,52.263458251953125,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81549,20.490607,0.235,114.79,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:33:00.383+00:00,1782999180.383,30.07055854797364,25.80306053161621,19.2759017944336,52.46212768554688,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815491,20.49059,1.124,114.67,3.86,1.0,1.001,0,131951Z,0
2026-07-02T13:33:01.409+00:00,1782999181.409,30.11314392089844,25.80306053161621,19.27775955200196,52.34011459350586,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815502,20.490569,2.365,114.56,3.85,1.0,1.0,0,131951Z,0
2026-07-02T13:33:02.440+00:00,1782999182.44,30.305469512939453,25.79906845092773,19.2716064453125,51.74627304077149,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815519,20.490535,3.473,114.39,3.82,1.0,0.999,0,131951Z,0
2026-07-02T13:33:03.366+00:00,1782999183.366,31.88006591796875,25.79108238220215,19.263402938842773,47.28226852416992,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815537,20.490497,4.118,114.27,3.82,1.0,0.999,0,131951Z,0
2026-07-02T13:33:04.384+00:00,1782999184.384,32.49740982055664,25.787090301513672,19.263402938842773,45.66099166870117,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815559,20.490452,4.248,114.15,3.84,1.0,1.001,0,131951Z,0
2026-07-02T13:33:05.425+00:00,1782999185.425,32.51871871948242,25.787090301513672,19.263402938842773,45.60615921020508,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815581,20.490408,4.054,114.01,3.85,1.0,1.001,0,131951Z,0
2026-07-02T13:33:06.451+00:00,1782999186.451,32.36968231201172,25.787090301513672,19.2716064453125,46.01469802856445,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815603,20.490366,3.899,113.84,3.83,1.0,0.998,0,131951Z,0
2026-07-02T13:33:07.495+00:00,1782999187.495,31.88006591796875,25.787090301513672,19.28595733642578,47.34866714477539,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815625,20.490322,4.033,113.62,3.84,1.0,1.001,0,131951Z,0
2026-07-02T13:33:08.413+00:00,1782999188.413,31.901344299316406,25.787090301513672,19.304218292236328,47.34539031982422,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-1.0,100.0,44.815646,20.490281,4.332,113.45,3.84,1.0,1.0,0,131951Z,0
2026-07-02T13:33:09.437+00:00,1782999189.437,32.071651458740234,25.79108238220215,19.302345275878903,46.8857307434082,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81567,20.490231,4.901,113.18,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:33:10.481+00:00,1782999190.481,32.30506134033203,25.795074462890625,19.32059860229492,46.323848724365234,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815697,20.490171,5.765,112.85,3.84,1.0,0.999,0,131951Z,0
2026-07-02T13:33:11.511+00:00,1782999191.511,31.9652042388916,25.803054809570312,19.33491897583008,47.2646713256836,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815729,20.490102,6.543,112.5,3.91,1.0,0.998,0,131951Z,0
2026-07-02T13:33:12.441+00:00,1782999192.441,31.7515869140625,25.81502151489257,19.34309959411621,47.86449432373047,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815759,20.490031,7.107,112.17,3.91,1.0,1.004,0,131951Z,0
2026-07-02T13:33:13.470+00:00,1782999193.47,29.11186790466309,25.83098220825196,19.35944557189941,55.72941589355469,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815794,20.489943,7.741,111.84,3.84,1.0,0.998,0,131951Z,0
2026-07-02T13:33:14.499+00:00,1782999194.499,29.9633731842041,25.846927642822266,19.35944557189941,53.06100082397461,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815828,20.489851,8.239,111.38,3.82,1.0,0.996,0,131951Z,0
2026-07-02T13:33:15.520+00:00,1782999195.52,30.55943298339844,25.85091590881348,19.34309959411621,51.22671127319336,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815863,20.489756,8.173,110.86,3.81,1.0,0.999,0,131951Z,0
2026-07-02T13:33:16.534+00:00,1782999196.534,30.878772735595703,25.85091590881348,19.33491897583008,50.27508544921875,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815896,20.48966,8.308,110.35,3.83,1.0,1.001,0,131951Z,0
2026-07-02T13:33:17.566+00:00,1782999197.566,31.09163284301757,25.85091590881348,19.33066177368164,49.65547180175781,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815931,20.489559,8.765,109.96,3.83,1.0,1.002,0,131951Z,0
2026-07-02T13:33:18.583+00:00,1782999198.583,30.878772735595703,25.85091590881348,19.322473526000977,50.23618698120117,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.815965,20.489458,9.046,109.73,3.81,1.0,0.999,0,131951Z,0
2026-07-02T13:33:19.500+00:00,1782999199.5,30.77158164978028,25.85091590881348,19.322473526000977,50.54450607299805,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-2.0,100.0,44.815998,20.489357,9.852,109.41,3.81,1.0,0.996,0,131951Z,0
2026-07-02T13:33:20.532+00:00,1782999200.532,31.218639373779297,25.85091590881348,19.322473526000977,49.27253723144531,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-2.0,100.0,44.816038,20.489232,10.515,108.93,3.94,1.0,1.004,0,131951Z,0
2026-07-02T13:33:21.553+00:00,1782999201.553,30.622583389282227,25.846927642822266,19.322473526000977,50.97663116455078,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-2.0,100.0,44.816078,20.489104,10.835,108.44,4.02,1.0,1.001,0,131951Z,0
2026-07-02T13:33:22.590+00:00,1782999202.59,29.920085906982425,25.83895301818848,19.322473526000977,53.07096481323242,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-2.0,100.0,44.816119,20.488976,10.936,107.92,3.88,1.0,0.999,0,131951Z,0
2026-07-02T13:33:23.624+00:00,1782999203.624,29.983943939208984,25.830978393554688,19.31427955627441,52.84969711303711,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,-2.0,100.0,44.816162,20.488842,11.068,107.35,3.91,1.0,1.001,0,131951Z,0
2026-07-02T13:33:24.534+00:00,1782999204.534,30.218111038208008,25.81902503967285,19.31427955627441,52.14426803588867,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,92.0,44.816201,20.488724,11.321,106.86,3.88,1.0,1.0,0,131951Z,0
2026-07-02T13:33:25.561+00:00,1782999205.561,30.218111038208008,25.81503677368164,19.322473526000977,52.17084884643555,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,92.0,44.816247,20.488589,11.549,106.3,3.82,1.0,0.998,0,131951Z,0
2026-07-02T13:33:26.609+00:00,1782999206.609,30.98447227478028,25.81503677368164,19.33066177368164,49.95966720581055,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,92.0,44.816294,20.488452,11.734,105.77,3.84,1.0,1.001,0,131951Z,0
2026-07-02T13:33:27.638+00:00,1782999207.638,30.643861770629883,25.81503677368164,19.338848114013672,50.9665412902832,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,92.0,44.81634,20.488315,11.761,105.25,3.87,1.0,1.002,0,131951Z,0
2026-07-02T13:33:28.554+00:00,1782999208.554,30.303247451782227,25.81503677368164,19.34498405456543,51.9896125793457,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,92.0,44.816382,20.488189,11.674,104.75,3.96,1.0,0.995,0,131951Z,0
2026-07-02T13:33:29.694+00:00,1782999209.694,30.218111038208008,25.81503677368164,19.3613395690918,52.297096252441406,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816433,20.488035,11.638,104.19,3.88,1.0,1.0,0,131951Z,0
2026-07-02T13:33:30.611+00:00,1782999210.611,30.111665725708008,25.81503677368164,19.3695125579834,52.64411544799805,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816473,20.487916,11.633,103.76,3.86,1.0,1.001,0,131951Z,0
2026-07-02T13:33:31.639+00:00,1782999211.639,30.218111038208008,25.81503677368164,19.391963958740234,52.39676284790039,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81652,20.487779,11.572,103.17,3.85,1.0,1.004,0,131951Z,0
2026-07-02T13:33:32.670+00:00,1782999212.67,30.218111038208008,25.81503677368164,19.41642951965332,52.47650146484375,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816566,20.487643,11.475,102.67,3.85,1.0,0.997,0,131951Z,0
2026-07-02T13:33:33.713+00:00,1782999213.713,29.83491516113281,25.81503677368164,19.43272018432617,53.69820785522461,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816613,20.487508,11.362,102.17,3.99,1.0,1.0,0,131951Z,0
2026-07-02T13:33:34.628+00:00,1782999214.628,29.32402992248535,25.81902503967285,19.438825607299805,55.32298278808594,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816653,20.487394,11.241,101.73,3.91,1.0,1.002,0,131951Z,0
2026-07-02T13:33:35.767+00:00,1782999215.767,29.11113929748535,25.81902503967285,19.446962356567383,56.0357666015625,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816702,20.48725,11.106,101.21,3.97,1.0,0.998,0,131951Z,0
2026-07-02T13:33:36.812+00:00,1782999216.812,28.855695724487305,25.823013305664062,19.446962356567383,56.87008285522461,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816746,20.487114,10.893,100.43,3.84,1.0,1.0,0,131951Z,0
2026-07-02T13:33:37.728+00:00,1782999217.728,28.983417510986328,25.823013305664062,19.438825607299805,56.42264938354492,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816783,20.487003,10.481,99.69,3.82,1.0,1.001,0,131951Z,0
2026-07-02T13:33:38.752+00:00,1782999218.752,28.983417510986328,25.823013305664062,19.43272018432617,56.401248931884766,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816821,20.48689,9.806,99.23,3.82,1.0,1.0,0,131951Z,0
2026-07-02T13:33:39.783+00:00,1782999219.783,29.21758460998535,25.823013305664062,19.41642951965332,55.58660507202149,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816859,20.486778,9.171,98.54,3.84,1.0,1.0,0,131951Z,0
2026-07-02T13:33:40.698+00:00,1782999220.698,29.55819702148437,25.823013305664062,19.408279418945312,54.47746658325195,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,52.0,44.816889,20.486688,8.433,97.75,3.82,1.0,0.998,0,131951Z,0
2026-07-02T13:33:41.836+00:00,1782999221.836,29.32402992248535,25.823013305664062,19.391963958740234,55.16209030151367,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,52.0,44.816921,20.486589,7.186,96.96,3.86,1.0,1.003,0,131951Z,0
2026-07-02T13:33:42.769+00:00,1782999222.769,29.8562240600586,25.823013305664062,19.391963958740234,53.49677276611328,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,52.0,44.816942,20.486526,5.805,96.62,3.82,1.0,0.999,0,131951Z,0
2026-07-02T13:33:43.795+00:00,1782999223.795,29.68591690063477,25.823013305664062,19.375776290893555,53.9691047668457,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,52.0,44.816961,20.486468,4.563,96.3,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:33:44.837+00:00,1782999224.837,29.55819702148437,25.81902503967285,19.36761283874512,54.33992004394531,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,52.0,44.816979,20.486416,4.016,96.0,3.82,1.0,1.0,0,131951Z,0
2026-07-02T13:33:45.865+00:00,1782999225.865,29.558927536010746,25.823013305664062,19.36761283874512,54.33763122558594,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.816993,20.486377,3.079,95.71,3.86,1.0,0.998,0,131951Z,0
2026-07-02T13:33:46.780+00:00,1782999226.78,29.4311752319336,25.81902503967285,19.3695125579834,55.218387603759766,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817002,20.486351,2.409,95.6,3.82,1.0,1.002,0,131951Z,0
2026-07-02T13:33:47.808+00:00,1782999227.808,29.55819702148437,25.81902503967285,19.35944557189941,54.71144485473633,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81701,20.486323,2.257,95.47,3.82,1.0,1.0,0,131951Z,0
2026-07-02T13:33:48.843+00:00,1782999228.843,29.558927536010746,25.823013305664062,19.35944557189941,54.31233215332031,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817017,20.4863,1.676,95.32,3.82,1.0,1.0,0,131951Z,0
2026-07-02T13:33:49.882+00:00,1782999229.882,29.4311752319336,25.823013305664062,19.35944557189941,54.31004333496094,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817021,20.486289,0.705,95.18,3.84,1.0,1.0,0,131951Z,0
2026-07-02T13:33:50.914+00:00,1782999230.914,29.197004318237305,25.82700157165528,19.3695125579834,54.74570083618164,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817022,20.486288,0.002,95.13,3.81,1.0,0.999,0,131951Z,0
2026-07-02T13:33:51.923+00:00,1782999231.923,28.62153053283692,25.83895492553711,19.36761283874512,55.48409271240234,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817022,20.486288,0.004,95.13,3.82,1.0,1.0,0,131951Z,0
2026-07-02T13:33:52.829+00:00,1782999232.829,28.643529891967773,25.8469295501709,19.36761283874512,57.36360168457031,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817023,20.486283,0.575,95.02,3.83,1.0,1.0,0,131951Z,0
2026-07-02T13:33:53.875+00:00,1782999233.875,28.643529891967773,25.85888671875,19.36761283874512,57.29044723510742,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817026,20.48627,1.099,95.13,3.82,1.0,1.001,0,131951Z,0
2026-07-02T13:33:54.995+00:00,1782999234.995,28.856422424316406,25.87084007263184,19.36761283874512,57.29044723510742,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81703,20.486255,1.199,95.02,3.88,1.0,1.003,0,131951Z,0
2026-07-02T13:33:55.909+00:00,1782999235.909,28.643529891967773,25.87880516052246,19.375776290893555,56.61663436889648,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817036,20.486238,1.664,95.03,4.02,1.0,1.003,0,131951Z,0
2026-07-02T13:33:57.049+00:00,1782999237.049,28.856422424316406,25.894739151000977,19.375776290893555,57.31953048706055,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817044,20.486211,2.12,94.94,3.87,1.0,0.999,0,131951Z,0
2026-07-02T13:33:57.968+00:00,1782999237.968,28.72869873046875,25.90669250488281,19.375776290893555,56.61663436889648,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817053,20.486189,2.485,94.76,3.89,1.0,1.001,0,131951Z,0
2026-07-02T13:33:58.886+00:00,1782999238.886,28.17519187927246,25.922679901123047,19.375776290893555,57.03716278076172,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.817062,20.486159,2.971,94.59,3.88,1.0,1.001,0,131951Z,0
2026-07-02T13:34:00.025+00:00,1782999240.025,27.38754844665528,25.94681930541992,19.38584327697754,58.93757629394531,0.0,0.0,0.0,0.0,0.8200000524520874,0.0,0.0,0.0,0.0,100.0,44.81708,20.486107,4.222,94.24,3.86,1.0,1.004,0,131951Z,0
